OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,up_lfstats1,0,0.8,1.6,20.0,30.0,0.1310929248535079,0.2413828521850323,-3.6702398748945835*(x-0.13109292485350799)*(x-0.13109292485350799)*(x-0.13109292485350799)-6.5749984475196275*(x-0.13109292485350799)*(x-0.13109292485350799)+1.9606495195590854*(x-0.13109292485350799)+1.1487991671926094
shape,iterativefit,up_lfstats1,0,0.8,1.6,20.0,30.0,0.2413828521850323,0.4966364396524813,-0.3288785377198078*(x-0.24138285218503233)*(x-0.24138285218503233)*(x-0.24138285218503233)-0.6113934272632614*(x-0.24138285218503233)*(x-0.24138285218503233)+0.3764043767162918*(x-0.24138285218503233)+1.2801378284404528
shape,iterativefit,up_lfstats1,0,0.8,1.6,20.0,30.0,0.4966364396524813,1.1,1.3309118840383232
shape,iterativefit,up_lfstats1,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.9632297081284976
shape,iterativefit,up_lfstats1,0,1.6,2.5,20.0,30.0,0.0,0.0194049959335901,0.9632297081284976
shape,iterativefit,up_lfstats1,0,1.6,2.5,20.0,30.0,0.0194049959335901,0.0576607664198214,-71.02177458949826*(x-0.01940499593359019)*(x-0.01940499593359019)*(x-0.01940499593359019)+8.150978124662092*(x-0.01940499593359019)*(x-0.01940499593359019)-0.31182194837536487*(x-0.01940499593359019)+0.9632297081284976
shape,iterativefit,up_lfstats1,0,1.6,2.5,20.0,30.0,0.0576607664198214,0.0976770956580056,-1445.1697871989732*(x-0.057660766419821465)*(x-0.057660766419821465)*(x-0.057660766419821465)+110.4655982521818*(x-0.057660766419821465)*(x-0.057660766419821465)+0.0*(x-0.057660766419821465)+0.9592533784986251
shape,iterativefit,up_lfstats1,0,1.6,2.5,20.0,30.0,0.0976770956580056,0.1524097148034673,-226.8424077707156*(x-0.09767709565800563)*(x-0.09767709565800563)*(x-0.09767709565800563)+8.993123050265073*(x-0.09767709565800563)*(x-0.09767709565800563)+1.8983757185106465*(x-0.09767709565800563)+1.0435384851497518
shape,iterativefit,up_lfstats1,0,1.6,2.5,20.0,30.0,0.1524097148034673,0.2621531676340816,37.80011216776168*(x-0.15240971480346735)*(x-0.15240971480346735)*(x-0.15240971480346735)-7.132307906901216*(x-0.15240971480346735)*(x-0.15240971480346735)+0.8441821676168411*(x-0.15240971480346735)+1.1371887474325022
shape,iterativefit,up_lfstats1,0,1.6,2.5,20.0,30.0,0.2621531676340816,0.5175701086243896,-0.04745988672486948*(x-0.2621531676340816)*(x-0.2621531676340816)*(x-0.2621531676340816)+1.2167787481304686*(x-0.2621531676340816)*(x-0.2621531676340816)+0.6444851524311114*(x-0.2621531676340816)+1.1938941183534375
shape,iterativefit,up_lfstats1,0,1.6,2.5,20.0,30.0,0.5175701086243896,1.1,1.4370957132073647
shape,iterativefit,up_lfstats1,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.8905318295675981
shape,iterativefit,up_lfstats1,0,0.0,0.8,30.0,40.0,0.0,0.01,0.8905318295675981
shape,iterativefit,up_lfstats1,0,0.0,0.8,30.0,40.0,0.01,0.03,-13555.963842056546*(x-0.01)*(x-0.01)*(x-0.01)-47.26881080686958*(x-0.01)*(x-0.01)+20.213484906322513*(x-0.01)+0.8905318295675981
shape,iterativefit,up_lfstats1,0,0.0,0.8,30.0,40.0,0.03,0.05,4348.742425563303*(x-0.03)*(x-0.03)*(x-0.03)-134.2436593181355*(x-0.03)*(x-0.03)+2.055575863579877*(x-0.03)+1.1674462926348481
shape,iterativefit,up_lfstats1,0,0.0,0.8,30.0,40.0,0.05,0.07,-28682.998674773084*(x-0.05)*(x-0.05)*(x-0.05)+812.8819502049322*(x-0.05)*(x-0.05)+1.9043204015304214*(x-0.05)+1.189650285583698
shape,iterativefit,up_lfstats1,0,0.0,0.8,30.0,40.0,0.07,0.1106427822789511,2193.566133095817*(x-0.07)*(x-0.07)*(x-0.07)-133.7289461428409*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.3234254842980946
shape,iterativefit,up_lfstats1,0,0.0,0.8,30.0,40.0,0.1106427822789511,0.3235783521691459,5.567833722418387*(x-0.1106427822789511)*(x-0.1106427822789511)*(x-0.1106427822789511)-2.147148503508657e-16*(x-0.1106427822789511)*(x-0.1106427822789511)+0.0*(x-0.1106427822789511)+1.249792732887314
shape,iterativefit,up_lfstats1,0,0.0,0.8,30.0,40.0,0.3235783521691459,1.1,1.303549222412204
shape,iterativefit,up_lfstats1,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.9141834980942272
shape,iterativefit,up_lfstats1,0,0.8,1.6,30.0,40.0,0.0,0.01,0.9141834980942272
shape,iterativefit,up_lfstats1,0,0.8,1.6,30.0,40.0,0.01,0.03,-11334.402818540875*(x-0.01)*(x-0.01)*(x-0.01)-14.490755556133047*(x-0.01)*(x-0.01)+14.180913604494377*(x-0.01)+0.9141834980942272
shape,iterativefit,up_lfstats1,0,0.8,1.6,30.0,40.0,0.03,0.0567165831807759,5351.015312579122*(x-0.030000000000000002)*(x-0.030000000000000002)*(x-0.030000000000000002)-214.44126855018902*(x-0.030000000000000002)*(x-0.030000000000000002)+0.0*(x-0.030000000000000002)+1.1013302454133345
shape,iterativefit,up_lfstats1,0,0.8,1.6,30.0,40.0,0.0567165831807759,0.0976050938207076,-1268.7399528706749*(x-0.056716583180775965)*(x-0.056716583180775965)*(x-0.056716583180775965)+92.20750256486133*(x-0.056716583180775965)*(x-0.056716583180775965)+0.0*(x-0.056716583180775965)+1.050309248204367
shape,iterativefit,up_lfstats1,0,0.8,1.6,30.0,40.0,0.0976050938207076,0.1651628649806411,-20.95894115087552*(x-0.09760509382070764)*(x-0.09760509382070764)*(x-0.09760509382070764)-2.9793113191501903*(x-0.09760509382070764)*(x-0.09760509382070764)+1.1769489535745852*(x-0.09760509382070764)+1.1177368065387372
shape,iterativefit,up_lfstats1,0,0.8,1.6,30.0,40.0,0.1651628649806411,0.4050877198724065,-1.7889797077476253*(x-0.16516286498064114)*(x-0.16516286498064114)*(x-0.16516286498064114)-0.37195485456019833*(x-0.16516286498064114)*(x-0.16516286498064114)+0.48742456919181365*(x-0.16516286498064114)+1.1771887000521783
shape,iterativefit,up_lfstats1,0,0.8,1.6,30.0,40.0,0.4050877198724065,1.1,1.2480151509279063
shape,iterativefit,up_lfstats1,0,1.6,2.5,30.0,40.0,-15.0,0.0,0.8848986590761772
shape,iterativefit,up_lfstats1,0,1.6,2.5,30.0,40.0,0.0,0.01,0.8848986590761772
shape,iterativefit,up_lfstats1,0,1.6,2.5,30.0,40.0,0.01,0.0357124629137746,-7226.502346784429*(x-0.01)*(x-0.01)*(x-0.01)+83.95579010983319*(x-0.01)*(x-0.01)+10.177646435170931*(x-0.01)+0.8848986590761772
shape,iterativefit,up_lfstats1,0,1.6,2.5,30.0,40.0,0.0357124629137746,0.0834854986877149,64.13227171632786*(x-0.03571246291377468)*(x-0.03571246291377468)*(x-0.03571246291377468)-4.911655130807362*(x-0.03571246291377468)*(x-0.03571246291377468)+0.1620779848231826*(x-0.03571246291377468)+1.079251289612023
shape,iterativefit,up_lfstats1,0,1.6,2.5,30.0,40.0,0.0834854986877149,0.162142612216869,-519.7091965438539*(x-0.08348549868771496)*(x-0.08348549868771496)*(x-0.08348549868771496)+62.06329108217552*(x-0.08348549868771496)*(x-0.08348549868771496)+0.13188875462307448*(x-0.08348549868771496)+1.0827769404164465
shape,iterativefit,up_lfstats1,0,1.6,2.5,30.0,40.0,0.162142612216869,0.2867290639289208,0.014688998338242014*(x-0.16214261221686904)*(x-0.16214261221686904)*(x-0.16214261221686904)-1.0024373161901259*(x-0.16214261221686904)*(x-0.16214261221686904)+0.2490962181998066*(x-0.16214261221686904)+1.2242179800067972
shape,iterativefit,up_lfstats1,0,1.6,2.5,30.0,40.0,0.2867290639289208,0.5455742818028969,3.596113802269072*(x-0.2867290639289208)*(x-0.2867290639289208)*(x-0.2867290639289208)-4.7943905163339*(x-0.2867290639289208)*(x-0.2867290639289208)+0.0*(x-0.2867290639289208)+1.239720784165227
shape,iterativefit,up_lfstats1,0,1.6,2.5,30.0,40.0,0.5455742818028969,1.1,0.980859417514342
shape,iterativefit,up_lfstats1,0,0.0,0.8,40.0,60.0,-15.0,0.0,0.9106726060844855
shape,iterativefit,up_lfstats1,0,0.0,0.8,40.0,60.0,0.0,0.01,0.9106726060844855
shape,iterativefit,up_lfstats1,0,0.0,0.8,40.0,60.0,0.01,0.03,-17484.62315313794*(x-0.01)*(x-0.01)*(x-0.01)-30.758593477264697*(x-0.01)*(x-0.01)+23.496345154073826*(x-0.01)+0.9106726060844855
shape,iterativefit,up_lfstats1,0,0.0,0.8,40.0,60.0,0.03,0.05,2975.5537017481656*(x-0.03)*(x-0.03)*(x-0.03)-90.26966751222818*(x-0.03)*(x-0.03)+1.2844536312177148*(x-0.03)+1.2284190865499527
shape,iterativefit,up_lfstats1,0,0.0,0.8,40.0,60.0,0.05,0.07,-41078.35162630805*(x-0.05)*(x-0.05)*(x-0.05)+1201.2422644685823*(x-0.05)*(x-0.05)+1.244331372826387*(x-0.05)+1.241804721783401
shape,iterativefit,up_lfstats1,0,0.0,0.8,40.0,60.0,0.07,0.09,40890.26540842169*(x-0.07)*(x-0.07)*(x-0.07)-1226.7079622526503*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.418561442016897
shape,iterativefit,up_lfstats1,0,0.0,0.8,40.0,60.0,0.09,0.2329041879423738,76.07056211835989*(x-0.09)*(x-0.09)*(x-0.09)-3.4586101904884694e-15*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.2550003803832106
shape,iterativefit,up_lfstats1,0,0.0,0.8,40.0,60.0,0.2329041879423738,1.1,1.4769996239342267
shape,iterativefit,up_lfstats1,0,0.8,1.6,40.0,60.0,-15.0,0.0,0.9125299827800305
shape,iterativefit,up_lfstats1,0,0.8,1.6,40.0,60.0,0.0,0.01,0.9125299827800305
shape,iterativefit,up_lfstats1,0,0.8,1.6,40.0,60.0,0.01,0.03,-5728.400931696903*(x-0.01)*(x-0.01)*(x-0.01)-100.71822737635438*(x-0.01)*(x-0.01)+16.70239324221627*(x-0.01)+0.9125299827800305
shape,iterativefit,up_lfstats1,0,0.8,1.6,40.0,60.0,0.03,0.05,-598.8012299214172*(x-0.030000000000000002)*(x-0.030000000000000002)*(x-0.030000000000000002)-88.74220277792615*(x-0.030000000000000002)*(x-0.030000000000000002)+5.799583029125807*(x-0.030000000000000002)+1.160463349220239
shape,iterativefit,up_lfstats1,0,0.8,1.6,40.0,60.0,0.05,0.07,-970.7492605120387*(x-0.05)*(x-0.05)*(x-0.05)-9.160858237215344*(x-0.05)*(x-0.05)+1.5313334421030607*(x-0.05)+1.2361677188522133
shape,iterativefit,up_lfstats1,0,0.8,1.6,40.0,60.0,0.07,0.1112110752985563,2100.517967220959*(x-0.07)*(x-0.07)*(x-0.07)-129.84690616967004*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.255364050315292
shape,iterativefit,up_lfstats1,0,0.8,1.6,40.0,60.0,0.1112110752985563,0.3217262660027206,28.887893364765958*(x-0.11121107529855631)*(x-0.11121107529855631)*(x-0.11121107529855631)+0.05480387137435249*(x-0.11121107529855631)*(x-0.11121107529855631)+0.0*(x-0.11121107529855631)+1.181855434575306
shape,iterativefit,up_lfstats1,0,0.8,1.6,40.0,60.0,0.3217262660027206,1.1,1.4537887642380747
shape,iterativefit,up_lfstats1,0,1.6,2.5,40.0,60.0,-15.0,0.0,0.8802166706339952
shape,iterativefit,up_lfstats1,0,1.6,2.5,40.0,60.0,0.0,0.01,0.8802166706339952
shape,iterativefit,up_lfstats1,0,1.6,2.5,40.0,60.0,0.01,0.03,-13138.135783138501*(x-0.01)*(x-0.01)*(x-0.01)+20.970726558829682*(x-0.01)*(x-0.01)+17.543215880383993*(x-0.01)+0.8802166706339952
shape,iterativefit,up_lfstats1,0,1.6,2.5,40.0,60.0,0.03,0.0567834252970238,1450.8846475016803*(x-0.03)*(x-0.03)*(x-0.03)-84.43872115752507*(x-0.03)*(x-0.03)+2.616282002970984*(x-0.03)+1.134364192600099
shape,iterativefit,up_lfstats1,0,1.6,2.5,40.0,60.0,0.0567834252970238,0.1052812052079676,-377.01528217858873*(x-0.05678342529702385)*(x-0.05678342529702385)*(x-0.05678342529702385)+14.894588383992662*(x-0.05678342529702385)*(x-0.05678342529702385)+1.215550090283419*(x-0.05678342529702385)+1.1717409618087766
shape,iterativefit,up_lfstats1,0,1.6,2.5,40.0,60.0,0.1052812052079676,0.1962671375052606,205.58789883254505*(x-0.10528120520796765)*(x-0.10528120520796765)*(x-0.10528120520796765)-28.058409966481*(x-0.10528120520796765)*(x-0.10528120520796765)+0.0*(x-0.10528120520796765)+1.2227194783317488
shape,iterativefit,up_lfstats1,0,1.6,2.5,40.0,60.0,0.1962671375052606,0.442408282397386,7.940017152311795*(x-0.19626713750526065)*(x-0.19626713750526065)*(x-0.19626713750526065)+4.2760240434157054e-16*(x-0.19626713750526065)*(x-0.19626713750526065)+0.0*(x-0.19626713750526065)+1.1452928583571205
shape,iterativefit,up_lfstats1,0,1.6,2.5,40.0,60.0,0.442408282397386,1.1,1.2636989618498617
shape,iterativefit,up_lfstats1,0,0.0,0.8,60.0,100.0,-15.0,0.0,0.9223166991667598
shape,iterativefit,up_lfstats1,0,0.0,0.8,60.0,100.0,0.0,0.01,0.9223166991667598
shape,iterativefit,up_lfstats1,0,0.0,0.8,60.0,100.0,0.01,0.03,-19620.317916490938*(x-0.01)*(x-0.01)*(x-0.01)-158.7749389837523*(x-0.01)*(x-0.01)+29.89537905913921*(x-0.01)+0.9223166991667598
shape,iterativefit,up_lfstats1,0,0.0,0.8,60.0,100.0,0.03,0.05,15877.493898375233*(x-0.03)*(x-0.03)*(x-0.03)-476.324816951257*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2997517614241156
shape,iterativefit,up_lfstats1,0,0.0,0.8,60.0,100.0,0.05,0.07,-8179.346544052713*(x-0.05)*(x-0.05)*(x-0.05)+245.38039632158143*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.2362417858306145
shape,iterativefit,up_lfstats1,0,0.0,0.8,60.0,100.0,0.07,0.09,9200.284760122357*(x-0.07)*(x-0.07)*(x-0.07)-276.00854280367054*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.2689591720068254
shape,iterativefit,up_lfstats1,0,0.0,0.8,60.0,100.0,0.09,0.2340361872995644,58.22432896592764*(x-0.09)*(x-0.09)*(x-0.09)+0.0*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.2321580329663362
shape,iterativefit,up_lfstats1,0,0.0,0.8,60.0,100.0,0.2340361872995644,1.1,1.406146051698966
shape,iterativefit,up_lfstats1,0,0.8,1.6,60.0,100.0,-15.0,0.0,0.9229977316409942
shape,iterativefit,up_lfstats1,0,0.8,1.6,60.0,100.0,0.0,0.01,0.9229977316409942
shape,iterativefit,up_lfstats1,0,0.8,1.6,60.0,100.0,0.01,0.03,-14378.145624607983*(x-0.010000000000000002)*(x-0.010000000000000002)*(x-0.010000000000000002)-107.06807870948445*(x-0.010000000000000002)*(x-0.010000000000000002)+21.53649789790895*(x-0.010000000000000002)+0.9229977316409942
shape,iterativefit,up_lfstats1,0,0.8,1.6,60.0,100.0,0.03,0.05,10706.807870948427*(x-0.03)*(x-0.03)*(x-0.03)-321.2042361284529*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.1958752931185155
shape,iterativefit,up_lfstats1,0,0.8,1.6,60.0,100.0,0.05,0.07,-12277.665509464729*(x-0.05)*(x-0.05)*(x-0.05)+439.16362346604166*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.1530480616347218
shape,iterativefit,up_lfstats1,0,0.8,1.6,60.0,100.0,0.07,0.1048198649203258,-1200.0492108722217*(x-0.07)*(x-0.07)*(x-0.07)+21.992552878227993*(x-0.07)*(x-0.07)+2.83334632728399*(x-0.07)+1.2304921869454206
shape,iterativefit,up_lfstats1,0,0.8,1.6,60.0,100.0,0.1048198649203258,0.2975303799816882,-28.58686454708023*(x-0.10481986492032587)*(x-0.10481986492032587)*(x-0.10481986492032587)+0.0*(x-0.10481986492032587)*(x-0.10481986492032587)+0.0*(x-0.10481986492032587)+1.3051514367997292
shape,iterativefit,up_lfstats1,0,0.8,1.6,60.0,100.0,0.2975303799816882,1.1,1.1005622103278765
shape,iterativefit,up_lfstats1,0,1.6,2.5,60.0,100.0,-15.0,0.0,0.881103776546551
shape,iterativefit,up_lfstats1,0,1.6,2.5,60.0,100.0,0.0,0.01,0.881103776546551
shape,iterativefit,up_lfstats1,0,1.6,2.5,60.0,100.0,0.01,0.03,-14227.683004615026*(x-0.01)*(x-0.01)*(x-0.01)-5.050113959174506*(x-0.01)*(x-0.01)+21.789341184367203*(x-0.01)+0.881103776546551
shape,iterativefit,up_lfstats1,0,1.6,2.5,60.0,100.0,0.03,0.0565217185225899,175.19947014006428*(x-0.03)*(x-0.03)*(x-0.03)-79.66874975605857*(x-0.03)*(x-0.03)+4.5141170204621925*(x-0.03)+1.2010490906133051
shape,iterativefit,up_lfstats1,0,1.6,2.5,60.0,100.0,0.0565217185225899,0.1056364447853352,-13.918089808789116*(x-0.056521718522589956)*(x-0.056521718522589956)*(x-0.056521718522589956)-5.672407117818681*(x-0.056521718522589956)*(x-0.056521718522589956)+0.6579194466581695*(x-0.056521718522589956)+1.2680005286230043
shape,iterativefit,up_lfstats1,0,1.6,2.5,60.0,100.0,0.1056364447853352,0.1855101835589425,793.8577444072263*(x-0.10563644478533528)*(x-0.10563644478533528)*(x-0.10563644478533528)-95.11257915028183*(x-0.10563644478533528)*(x-0.10563644478533528)+0.0*(x-0.10563644478533528)+1.2849817843035194
shape,iterativefit,up_lfstats1,0,1.6,2.5,60.0,100.0,0.1855101835589425,0.4394131195716046,3.1398796494383054*(x-0.18551018355894255)*(x-0.18551018355894255)*(x-0.18551018355894255)+2.118755510976385e-16*(x-0.18551018355894255)*(x-0.18551018355894255)+0.0*(x-0.18551018355894255)+1.0827149250053363
shape,iterativefit,up_lfstats1,0,1.6,2.5,60.0,100.0,0.4394131195716046,1.1,1.1341093688351016
shape,iterativefit,up_lfstats1,0,0.0,0.8,100.0,10000.0,-15.0,0.0,0.9146316906003118
shape,iterativefit,up_lfstats1,0,0.0,0.8,100.0,10000.0,0.0,0.01,0.9146316906003118
shape,iterativefit,up_lfstats1,0,0.0,0.8,100.0,10000.0,0.01,0.03,-7306.3658369812665*(x-0.01)*(x-0.01)*(x-0.01)-145.7386579906551*(x-0.01)*(x-0.01)+23.333752302985896*(x-0.01)+0.9146316906003118
shape,iterativefit,up_lfstats1,0,0.0,0.8,100.0,10000.0,0.03,0.05,-6661.607569080667*(x-0.03)*(x-0.03)*(x-0.03)-12.50650660904181*(x-0.03)*(x-0.03)+8.736566978982175*(x-0.03)+1.2645603467679174
shape,iterativefit,up_lfstats1,0,0.0,0.8,100.0,10000.0,0.05,0.07,579.2087255618235*(x-0.05)*(x-0.05)*(x-0.05)-17.51479802018561*(x-0.05)*(x-0.05)+0.24237763172369844*(x-0.05)+1.3809962231512989
shape,iterativefit,up_lfstats1,0,0.0,0.8,100.0,10000.0,0.07,0.09,-13112.641373727422*(x-0.07)*(x-0.07)*(x-0.07)+387.45833667206085*(x-0.07)*(x-0.07)+0.23683618159046227*(x-0.07)+1.3834715263821933
shape,iterativefit,up_lfstats1,0,0.0,0.8,100.0,10000.0,0.09,0.2456495208735186,-21.764547219778557*(x-0.09)*(x-0.09)*(x-0.09)+0.0*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.4382904536930075
shape,iterativefit,up_lfstats1,0,0.0,0.8,100.0,10000.0,0.2456495208735186,1.1,1.3562188345995425
shape,iterativefit,up_lfstats1,0,0.8,1.6,100.0,10000.0,-15.0,0.0,0.9017368016204064
shape,iterativefit,up_lfstats1,0,0.8,1.6,100.0,10000.0,0.0,0.01,0.9017368016204064
shape,iterativefit,up_lfstats1,0,0.8,1.6,100.0,10000.0,0.01,0.03,-20706.267883663673*(x-0.01)*(x-0.01)*(x-0.01)-74.83040730334679*(x-0.01)*(x-0.01)+27.84073775253027*(x-0.01)+0.9017368016204064
shape,iterativefit,up_lfstats1,0,0.8,1.6,100.0,10000.0,0.03,0.05,6113.270038151112*(x-0.03)*(x-0.03)*(x-0.03)-197.09580806636916*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2629692506803638
shape,iterativefit,up_lfstats1,0,0.8,1.6,100.0,10000.0,0.05,0.07,-807.58682430003*(x-0.05)*(x-0.05)*(x-0.05)+26.780264821816406*(x-0.05)*(x-0.05)-0.5479082768734295*(x-0.05)+1.2330370877590249
shape,iterativefit,up_lfstats1,0,0.8,1.6,100.0,10000.0,0.07,0.1163842243092793,519.861321329844*(x-0.07)*(x-0.07)*(x-0.07)-31.36451286284952*(x-0.07)*(x-0.07)-0.4458018731608094*(x-0.07)+1.2263303335558826
shape,iterativefit,up_lfstats1,0,0.8,1.6,100.0,10000.0,0.1163842243092793,0.3329138290504098,2.396551025605825*(x-0.11638422430927932)*(x-0.11638422430927932)*(x-0.11638422430927932)+2.1035771366260193e-16*(x-0.11638422430927932)*(x-0.11638422430927932)+0.0*(x-0.11638422430927932)+1.19005134007747
shape,iterativefit,up_lfstats1,0,0.8,1.6,100.0,10000.0,0.3329138290504098,1.1,1.214381139550264
shape,iterativefit,up_lfstats1,0,1.6,2.5,100.0,10000.0,-15.0,0.0,0.9159064041284424
shape,iterativefit,up_lfstats1,0,1.6,2.5,100.0,10000.0,0.0,0.01,0.9159064041284424
shape,iterativefit,up_lfstats1,0,1.6,2.5,100.0,10000.0,0.01,0.03,-1360.649441375288*(x-0.01)*(x-0.01)*(x-0.01)-75.99252004273886*(x-0.01)*(x-0.01)+11.956377069738657*(x-0.01)+0.9159064041284424
shape,iterativefit,up_lfstats1,0,1.6,2.5,100.0,10000.0,0.03,0.05,-10610.490341672989*(x-0.03)*(x-0.03)*(x-0.03)+136.21728679072092*(x-0.03)*(x-0.03)+7.283896938378759*(x-0.03)+1.1137517419751177
shape,iterativefit,up_lfstats1,0,1.6,2.5,100.0,10000.0,0.05,0.0774332199919393,5521.1433025192255*(x-0.05000000000000001)*(x-0.05000000000000001)*(x-0.05000000000000001)-253.74727911595497*(x-0.05000000000000001)*(x-0.05000000000000001)+0.0*(x-0.05000000000000001)+1.2290326727255974
shape,iterativefit,up_lfstats1,0,1.6,2.5,100.0,10000.0,0.0774332199919393,0.1518250115935768,-128.6927489579823*(x-0.07743321999193933)*(x-0.07743321999193933)*(x-0.07743321999193933)+17.327741325708047*(x-0.07743321999193933)*(x-0.07743321999193933)-1.4568779563817646*(x-0.07743321999193933)+1.1520552139189544
shape,iterativefit,up_lfstats1,0,1.6,2.5,100.0,10000.0,0.1518250115935768,0.4545305267015868,-0.5269532004374766*(x-0.1518250115935768)*(x-0.1518250115935768)*(x-0.1518250115935768)-0.8515394568733935*(x-0.1518250115935768)*(x-0.1518250115935768)-1.0154050640461734*(x-0.1518250115935768)+1.0865874801073336
shape,iterativefit,up_lfstats1,0,1.6,2.5,100.0,10000.0,0.4545305267015868,1.1,0.6865755193210388
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,-15.0,0.0,1.294082046696821
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.0,0.066599580862017,1.294082046696821
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.066599580862017,0.2096583294052101,16.65644235097625*(x-0.06659958086201709)*(x-0.06659958086201709)*(x-0.06659958086201709)-7.148549393737509*(x-0.06659958086201709)*(x-0.06659958086201709)+1.0226625301672896*(x-0.06659958086201709)+1.294082046696821
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.2096583294052101,0.2803507729481821,562.751209559473*(x-0.20965832940521018)*(x-0.20965832940521018)*(x-0.20965832940521018)-69.58541864912549*(x-0.20965832940521018)*(x-0.20965832940521018)+0.0*(x-0.20965832940521018)+1.3428489872794038
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.2803507729481821,0.3602312067912084,106.0507032918216*(x-0.28035077294818217)*(x-0.28035077294818217)*(x-0.28035077294818217)-3.935132379723525*(x-0.28035077294818217)*(x-0.28035077294818217)-1.4014114520646488*(x-0.28035077294818217)+1.1939100298281289
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.3602312067912084,0.450189178139259,-18.29891902293157*(x-0.36023120679120846)*(x-0.36023120679120846)*(x-0.36023120679120846)+2.4692004497477633*(x-0.36023120679120846)*(x-0.36023120679120846)+0.0*(x-0.36023120679120846)+1.1109099192717191
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.450189178139259,0.5506295967015832,369.583610828434*(x-0.450189178139259)*(x-0.450189178139259)*(x-0.450189178139259)-55.68169884807455*(x-0.450189178139259)*(x-0.450189178139259)+0.0*(x-0.450189178139259)+1.117570535309932
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.5506295967015832,0.6513117857397415,-23.536045807988753*(x-0.5506295967015832)*(x-0.5506295967015832)*(x-0.5506295967015832)+3.554490919876015*(x-0.5506295967015832)*(x-0.5506295967015832)+0.0*(x-0.5506295967015832)+0.9303263887340003
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.6513117857397415,0.7519753734103348,27.0543965021606*(x-0.6513117857397415)*(x-0.6513117857397415)*(x-0.6513117857397415)-4.493102864830064*(x-0.6513117857397415)*(x-0.6513117857397415)+0.0*(x-0.6513117857397415)+0.9423368988482652
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.7519753734103348,0.8523561003932966,-7.362598282455679*(x-0.7519753734103348)*(x-0.7519753734103348)*(x-0.7519753734103348)+1.0254516258343926*(x-0.7519753734103348)*(x-0.7519753734103348)-0.08214429475971403*(x-0.7519753734103348)+0.9244041454716697
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.8523561003932966,0.9707762693228696,27.054339417947897*(x-0.8523561003932966)*(x-0.8523561003932966)*(x-0.8523561003932966)-10.639764532897154*(x-0.8523561003932966)*(x-0.8523561003932966)-0.09883616945056667*(x-0.8523561003932966)+0.9190441767145966
shape,iterativefit,down_lfstats1,5,0.0,2.5,20.0,30.0,0.9707762693228696,1.1,0.8030626603978241
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,-15.0,0.0,1.347910720861592
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.0,0.0728158401427542,1.347910720861592
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.0728158401427542,0.2295713384061966,-0.3732678298862701*(x-0.07281584014275425)*(x-0.07281584014275425)*(x-0.07281584014275425)+2.113732150634174*(x-0.07281584014275425)*(x-0.07281584014275425)-1.5965817151262356*(x-0.07281584014275425)+1.347910720861592
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.2295713384061966,0.2998960530018505,10.578149046868344*(x-0.2295713384061966)*(x-0.2295713384061966)*(x-0.2295713384061966)+1.4417392435944012*(x-0.2295713384061966)*(x-0.2295713384061966)-0.9614195740657671*(x-0.2295713384061966)+1.148139221699093
shape,iterativefit,down_lfstats1,5,0.0,2.5,30.0,50.0,0.2998960530018505,0.3798778118507887,-24.958274395235602*(x-0.29989605300185057)*(x-0.29989605300185057)*(x-0.29989605300185057)+3.5779238185804023*(x-0.29989605300185057)*(x-0.29989605300185057)-0.6016949860121055*(x-0.29989605300185057)+1.0913369128217303
